sample,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Iranian_Persian_Shiraz:SHII91,0.076261,0.097491,-0.056945,-0.023902,-0.044624,0.005857,0.002585,-0.006692,-0.025361,-0.018406,0.002436,-0.008093,0.003865,-0.005505,0.002172,0.022275,0.007432,-0.006081,-0.008045,-0.003877,0.004118,-0.004204,0,-0.007953,0.012214
Iranian_Persian_Shiraz:SHII94,0.084229,0.073118,-0.070522,-0.014858,-0.042469,0.008646,-0.002585,0.005307,-0.01718,-0.006378,0.001137,-0.003897,0.008028,-0.000413,-0.002036,0.006762,0.005346,0.007348,0.001006,0.001376,-0.002496,-0.009521,-0.002218,-0.010724,0.006466
Iranian_Zoroastrian:I001,0.105855,0.106631,-0.059585,-0.02907,-0.048317,0.006972,-0.00047,-0.006923,-0.024543,-0.006378,-0.003897,-0.002248,0.007879,-0.007569,0.004614,0.019225,0.006389,-0.006968,0.000126,-0.003877,-0.004367,0.000371,-0.001232,-0.00241,0.002754
Iranian_Zoroastrian:I002,0.092197,0.11577,-0.07467,-0.02261,-0.050471,-0.00251,0.010105,-0.003923,-0.03027,-0.020957,-0.001299,0.009142,0.004014,-0.010046,0.0076,0.014585,-0.007041,0.003547,0.004022,-0.013006,-0.001123,-0.008037,0.002588,-0.007712,0.00934
Iranian_Zoroastrian:SH001,0.08992,0.103584,-0.067505,-0.02584,-0.043393,0.001394,0.003055,-0.004384,-0.029656,-0.017859,-0.000325,-0.007194,0.000446,-0.00867,0.002714,0.012596,0.004433,0.002914,-0.001131,0.005127,0.00025,0.004822,0.003697,-0.004699,0.00479
Iranian_Zoroastrian:SH003,0.091058,0.113739,-0.063733,-0.016473,-0.039392,0.00753,0.001645,-0.002308,-0.037019,-0.023691,0.000162,0,0.015758,0.000688,0.009093,0.009944,-0.017341,-0.004054,-0.001257,-0.00025,-0.000499,0.001484,-0.003574,-0.003012,0.007903
Iranian_Zoroastrian:SH005,0.087644,0.096475,-0.060339,-0.019703,-0.040007,-0.001116,0.001645,-0.012692,-0.021475,-0.023873,-0.000325,-0.006294,0.004906,-0.00289,0.010722,0.016441,-0.002868,0.009755,0.007668,-0.006753,0.00262,-0.003091,-0.002958,-0.003133,0.00479
Iranian_Zoroastrian:SH007,0.094473,0.109677,-0.048649,-0.031654,-0.047086,0.010598,-0.004935,-0.000692,-0.03027,-0.014032,-0.005196,-0.007044,0.003568,-0.002477,0.002986,0.009149,-0.007432,0.00152,0.011564,-0.024512,-0.006114,-0.01051,0.007641,0.00494,0.005628
Iranian_Zoroastrian:SH008,0.088782,0.116786,-0.05242,-0.017765,-0.048932,0.002231,0.00047,-0.004154,-0.032315,-0.018224,-0.002923,0.001349,0.003717,-0.004266,0.010315,0.018032,0.001565,0.006334,-0.001508,-0.006253,0.003119,-0.00643,0.002095,-0.004097,-0.001557
Iranian_Zoroastrian:T003,0.087644,0.097491,-0.069013,-0.018411,-0.048932,0.006972,-0.00235,-0.012692,-0.028633,-0.01549,0.001299,0.002698,0.001784,-0.01156,0.006515,0.016176,-0.01017,-0.000507,0.004651,-0.02001,-0.012104,-0.004204,0.006162,-0.018557,-0.002515
Iranian_Zoroastrian:T007,0.084229,0.103584,-0.062979,-0.028424,-0.051702,-0.000558,0.00752,0.001615,-0.032315,-0.011481,0.001137,0.003597,0.0055,-0.010872,0.01045,0.01538,-0.004433,0.002914,0.003017,-0.007128,-0.003369,-0.002597,0.000863,0.001566,0.007065
Iranian_Zoroastrian:T010,0.08992,0.106631,-0.063733,-0.027778,-0.042469,0.00502,-0.00047,-0.004615,-0.027611,-0.020046,-0.002923,0.004046,0.008474,-0.011423,0.011943,0.022673,0.011474,0.003041,-0.002765,-0.003126,-0.001248,-0.008161,-0.00037,0.002651,-0.000838
Iranian_Zoroastrian:T011,0.097888,0.102568,-0.062979,-0.018411,-0.035083,-0.000279,0.001175,-0.006461,-0.027406,-0.018041,0.001624,0.004046,-0.001933,-0.004129,0.007736,0.009679,-0.005998,0.002407,0.000628,-0.003877,0.000499,-0.005193,-0.004807,-0.014942,0.006706
Iranian_Zoroastrian:T012,0.094473,0.110693,-0.062979,-0.024871,-0.035699,0.006136,-0.004935,-0.001615,-0.029451,-0.022051,-0.000162,-0.008393,0.002527,-0.006606,-0.002307,0.010475,-0.004042,-0.000507,-0.000628,-0.012381,-0.002496,-0.005564,0.001232,-0.000723,-0.001197
Iranian_Zoroastrian:T013,0.087644,0.103584,-0.065996,-0.02261,-0.044931,0.012271,0.00282,-0.004615,-0.041723,-0.022233,0.000325,-0.00015,0.000595,-0.00055,0.003529,0.008088,-0.008996,-0.001774,0.004022,-0.007128,0.000749,0.004699,0.000986,-0.005302,0.011256
Iranian_Zoroastrian:T015,0.091058,0.109677,-0.065242,-0.02261,-0.048932,0.003347,0.003525,-0.006,-0.02986,-0.015672,0.001949,-0.001948,0.005946,0.00234,0.010722,0.000398,-0.009127,0.005574,-0.005908,-0.008254,-0.002246,-0.003215,-0.006286,0.001807,0.013532
Iranian_Zoroastrian:YZ019,0.097888,0.100537,-0.076555,-0.015504,-0.04647,0.006414,0.000235,-0.007384,-0.035996,-0.011299,-0.001949,-0.007044,0.006095,-0.009909,0.006922,0.015115,0.007823,0.005448,-0.002891,-0.000625,-0.011355,-0.006801,0.002711,0.001446,0.005029
Iranian_Zoroastrian:YZ021,0.093335,0.118817,-0.057699,-0.025517,-0.046778,0.011992,0.00799,-0.005538,-0.019634,-0.008383,-0.002923,0.001649,-0.00446,-0.003853,0.011808,0.010475,-0.009909,-0.000887,0.001885,-0.009254,-0.002121,0.000866,0.000616,0.004338,0.005628
Iranian_Zoroastrian:YZ022,0.08992,0.112724,-0.062979,-0.018411,-0.0437,0.003068,0.002585,-0.002308,-0.024543,-0.009841,-0.000487,0.004346,-0.000297,0.00055,0.008686,0.007955,-0.010952,0.006714,0.004022,-0.014257,-0.011355,-0.003339,0.001356,-0.010001,0.006107
Iranian_Zoroastrian:YZ033,0.086506,0.105615,-0.07203,-0.020026,-0.044316,0.000558,0.006345,-0.004154,-0.027406,-0.025331,0.00682,0.006594,0.010258,0.001376,0.006243,0.01538,-0.002477,0.010642,0.005154,-0.003001,-0.007112,-0.005688,0.000863,-0.006145,0.006706
Iranian_Zoroastrian:YZ035,0.087644,0.107646,-0.060716,-0.025517,-0.04924,0.004741,0.002585,-0.006231,-0.017589,-0.014397,0.000325,0.000599,0.005649,0.001927,0.006786,0.005171,-0.011735,0.003801,-0.005028,-0.012631,-0.000624,0.001484,-0.004437,-0.003856,0.005389
Iranian_Zoroastrian:YZ037,0.08992,0.1046,-0.067505,-0.024548,-0.048009,-0.000558,0.007285,-0.007846,-0.03027,-0.018041,0.003248,0.007643,-0.001041,-0.006331,0.006515,0.020021,0.000913,0.002027,0.007165,-0.013131,-0.008735,-0.01558,0.002342,-0.006145,0.00491
Iranian_Zoroastrian:YZ039,0.095611,0.11577,-0.061471,-0.025517,-0.04647,0.001116,-0.001175,-0.005769,-0.029247,-0.014761,-0.003735,-0.001798,0.007582,-0.00578,-0.000136,0.027711,0.004694,0.003294,0.006034,-0.016008,0.001123,0.000247,0.004683,-0.002892,0.007784
Iranian_Zoroastrian:YZ041,0.092197,0.108662,-0.052043,-0.014212,-0.047701,0.003626,-0.00376,-0.008307,-0.016975,-0.018406,0.003735,0.004346,0.009068,-0.00867,0.013301,0.013524,-0.002347,0.008235,-0.000754,-0.012631,-0.004367,-0.008408,0.000739,0.00012,0.008861
Iranian:S_Iranian-1.DG,0.0774,0.094444,-0.071653,-0.022933,-0.050471,-0.001673,0.00423,-0.014076,-0.03845,-0.018406,0.002598,-0.008692,0.011596,-0.020368,0.009908,0.048263,0.018515,-0.003167,-0.005908,-0.023011,0.003244,-0.020526,-0.013434,-0.000964,0
Iranian:S_Iranian-2.DG,0.08992,0.099522,-0.07203,-0.0323,-0.047393,-0.001952,0.00376,-0.004615,-0.042336,-0.00656,-0.005196,-0.001499,-0.010258,-0.010322,0.011536,-0.001989,-0.018123,-0.014442,0.012821,-0.018134,-0.010731,-0.01286,0.011585,-0.027474,0.002874
Iraqi_Jew:IraqiJew1417,0.087644,0.14319,-0.061848,-0.082688,-0.020311,-0.02008,-0.001645,-0.005307,-0.006136,-0.01057,0.001949,-0.005395,0.013231,0.006744,-0.009908,0.011138,0.006519,0.000633,0.004651,-0.004877,-0.007736,-0.009274,0.001232,-0.008917,0.006826
Iraqi_Jew:IraqiJew1430,0.091058,0.13405,-0.069767,-0.072998,-0.018773,-0.019243,-0.000705,-0.009,-0.01268,-0.001276,0.006983,0.003597,0.003271,0.009221,-0.010993,0.004641,-0.008084,-0.00152,0.009553,-0.006253,0.003244,-0.004699,-0.007641,0.000361,0.001557
Iraqi_Jew:IraqiJew1771,0.093335,0.140143,-0.065996,-0.05814,-0.026466,-0.021475,-0.001175,-0.004615,-0.006954,0.00328,0.00065,-0.004196,0.017542,0.003991,-0.000543,0.011138,-0.004694,0.00152,-0.002263,-0.011756,0.001123,-0.002844,-0.001602,-0.002289,-0.002275
Iraqi_Jew:IraqiJew4061,0.091058,0.145221,-0.063356,-0.084303,-0.026466,-0.020917,0.00188,-0.006461,-0.012271,-0.012574,0.001461,-0.007194,0.016204,0.006193,-0.009365,0.017369,0.001825,-0.002534,0.00088,-0.009129,-0.004742,-0.001978,-0.007888,-0.005904,0.006347
Iraqi_Jew:IraqiJew4241,0.087644,0.136081,-0.066373,-0.074613,-0.022158,-0.023706,-0.0094,-0.012461,-0.018203,0.006196,0.009256,-0.007643,0.00669,0.006331,-0.012622,0.007558,-0.009257,-0.003674,-0.001508,-0.019134,0.000998,0.001607,0.001725,0.001084,-0.005269
Iraqi_Jew:IraqiJew4291,0.084229,0.144205,-0.071653,-0.081719,-0.024312,-0.017291,0.005875,-0.011076,-0.010022,0.00656,0.002923,-0.006444,0.011893,0.008395,-0.002443,-0.003315,-0.015907,0.002027,0.007542,-0.017258,0.009483,-0.005193,-0.005916,-0.00735,0.00479
Iraqi:NIRQCHR01,0.101303,0.135065,-0.058831,-0.061047,-0.036622,-0.016733,-0.000235,-0.004384,-0.021475,0,0.001299,-0.002847,0.008622,0.003165,-0.005972,-0.003845,-0.019297,0.001394,0.010684,-0.009254,0.00287,0.002597,0.003081,-0.002651,0.004311
Iraqi:Sabian01,0.08992,0.128972,-0.069767,-0.057817,-0.028005,-0.017291,0.00094,0,-0.007567,0.000364,0.006333,-0.003897,0.011001,0.005643,0.002307,0.014054,0.000652,0.000633,0.008673,-0.00025,0.004492,-0.003462,-0.000493,-0.001205,0.000599
Iraqi:SIRQMUS01,-0.025041,0.111708,-0.056191,-0.046512,-0.030467,-0.01004,-0.005405,0,-0.003272,-0.002005,0.005846,-0.005995,0.016055,0.001239,0.005565,0.0118,-0.012517,0.006081,0.006913,0.001251,-0.000873,-0.000866,0.000123,0.001566,0.001078
Iraqi:SIRQMUS02,0.043253,0.114755,-0.061848,-0.056848,-0.032314,-0.017291,-0.00047,-0.000923,0.000205,-0.008747,0.004872,-0.002098,0.018731,-0.003165,-0.001493,0.013922,-0.004172,0.002787,0.001006,-0.001251,0.005116,0.003215,-0.008874,0.005181,0.001796
Iraqi:SIRQMUS04,0.039838,0.116786,-0.061471,-0.056525,-0.030775,-0.013945,-0.00752,-0.005538,0.007976,-0.008383,0.008282,-0.006744,0.019921,-0.001514,0.003122,0.011933,-0.003781,0.00266,-0.003645,0.004252,-0.001248,-0.000618,-0.001725,-0.001325,0.000239
Iraqi:SIRQMUS05,0.045529,0.129988,-0.061848,-0.081073,-0.024004,-0.029284,-0.011516,-0.006461,0.028633,-0.008565,0.011205,-0.020831,0.034341,0.00289,0.000271,0.008618,-0.015125,0.000507,-0.00176,0.011255,0.004617,0.008903,-0.002465,0.00482,-0.006227
Iraqi:WIRQARAMUS01,0.085367,0.122879,-0.060339,-0.055556,-0.030775,-0.014502,-0.003995,-0.005077,-0.011453,-0.002916,0.007957,0,0.008325,0.00055,0.001493,0.00716,-0.004824,0.003801,0.003645,-0.005503,-0.003369,-0.000618,-0.002958,-0.00241,0.003353
Iraqi:WIRQARAMUS02,0.07057,0.106631,-0.063733,-0.04522,-0.026466,-0.006414,0.00235,-0.004384,-0.01309,-0.012028,0.005846,-0.006444,0.015461,-0.000826,-0.001764,0.010209,-0.01682,-0.003547,0.007793,-0.002751,-0.001123,-0.003215,-0.005176,-0.000843,0.008502
Iraqw:T_Iraqw-1.DG,-0.351713,0.088351,-0.025267,-0.053295,0.000923,-0.026495,-0.00188,-0.011076,0.109216,-0.082735,-0.01023,-0.005845,-0.009068,0.001789,0.018051,-0.023601,0.017602,0.011022,0.004022,-0.010005,-0.001747,0.006554,0.002958,-0.005302,0.002634
Iraqw:T_Iraqw-2.DG,-0.357405,0.083273,-0.017348,-0.059432,-0.000615,-0.032072,0.000235,-0.012923,0.103489,-0.07089,-0.004222,-0.006744,-0.008176,-0.002064,0.020629,-0.016309,0.017341,0.010642,0.004525,-0.004502,-0.000374,0.004822,-0.00037,-0.002048,0.002754
Irish:509,0.133173,0.128972,0.065242,0.055879,0.035699,0.029562,0.0047,0.003461,0.007567,-0.001276,-0.00065,0.005395,-0.00996,-0.012248,0.029858,0.005701,-0.014342,0.011149,0.000377,0.004002,0.002246,-0.003462,0.008258,0.016147,0.006706
Irish:510,0.130897,0.140143,0.064865,0.049742,0.03416,0.022311,-0.002115,-0.007615,0.00409,0.004374,0.000162,0.008393,-0.018583,-0.017203,0.020222,0.005436,-0.004824,0.000887,0.002891,0.006753,0.001497,0.002844,0.005176,0.01699,-0.006945
Irish:511,0.137726,0.14319,0.056191,0.050388,0.029544,0.012829,0.00705,-0.000462,0.003477,-0.000729,-0.000812,0.008542,-0.011893,-0.008395,0.023208,-0.005038,-0.022948,0.003674,0.000754,0.004877,0.000998,0.000371,-0.005176,0.011809,0.000838
Irish:512,0.130897,0.125926,0.067127,0.055233,0.0397,0.019522,0.004465,0.005769,0.016771,0.001822,-0.005684,-3e-04,-0.011447,-0.011285,0.026194,0.009149,-0.004563,0.001647,-0.001257,0.008754,0.005116,0.002968,0.003697,0.013978,0.007544
Irish:513,0.132035,0.122879,0.059962,0.059755,0.028928,0.02259,0.00423,0.004615,0.0045,-0.002005,-0.000974,0.002248,-0.00996,-0.01734,0.028908,0.008618,-0.002608,0.006461,0.004022,0,0.007986,0.003091,0.010846,0.017593,0.00479
Irish:514,0.141141,0.125926,0.059962,0.054587,0.041546,0.02008,0.004465,0.011769,0.000409,0.017495,-0.005521,0.007493,-0.013677,-0.027112,0.028094,0.017237,-0.007302,-0.000127,0.004274,0.011005,0.00549,0.00779,-0.000123,0.014219,-0.008382
Irish:515,0.12862,0.131003,0.065619,0.037791,0.044316,0.018407,0.011045,0.010615,0.011044,0.006378,-0.012666,0.008542,-0.013528,-0.011423,0.034066,0.00411,-0.027511,0.001394,-0.011187,0.004002,0.004617,0.001731,-0.000246,0.023738,-0.012454
Irish:516,0.133173,0.131003,0.062979,0.052972,0.033237,0.026495,0.00987,0.003,0.008181,0.002187,-0.014128,0.001948,-0.015758,-0.009358,0.019951,0.009414,-0.007562,0.001267,0.000251,0.004502,0.007612,0.011376,-0.007765,0.005784,-0.002515
Irish:517,0.126344,0.136081,0.058077,0.056202,0.032006,0.031794,0.009635,0.013153,-0.000409,0.003098,0.001624,0.003447,-0.014717,-0.018992,0.021444,0.005967,-0.009648,-0.000887,-0.00352,0.002376,0,-0.004081,0.004437,0.014219,-0.000239
Irish:518,0.141141,0.123895,0.057699,0.056202,0.038469,0.023985,0.00376,0.003,0.005113,-0.005103,0.002761,0.003747,-0.015758,-0.01968,0.028773,0.00716,-0.010822,0.004181,-0.001885,-0.000625,0.003993,0.008903,0.008627,0.01205,0.000718
Irish:520,0.138864,0.129988,0.061094,0.049742,0.0397,0.022032,0.00799,0.001846,0.007772,-0.003098,-0.000162,-0.001049,-0.017691,-0.007569,0.032573,-0.002254,-0.02034,0.004434,-0.006411,-0.005878,0.007237,0.007172,0.010476,0.006507,0.001916
Irish:529,0.132035,0.14319,0.049403,0.05168,0.041854,0.018686,0.00423,0.003461,0.009204,0.006196,-0.002273,0.009591,-0.009068,-0.006881,0.027958,0.002121,-0.017211,0.002914,0.000377,0.000125,0.002745,0.00779,0.003944,0.009399,-0.001317
Irish:530,0.122929,0.133034,0.059585,0.048773,0.034468,0.01255,-0.003055,0.002538,0.001023,0.002551,-0.015914,0.012739,-0.005946,-0.014863,0.030266,0.004773,-0.029858,-0.005574,-0.003142,0.000125,-0.004118,-0.003833,0.001356,0.003615,0.003952
Irish:531,0.127482,0.128972,0.056945,0.054264,0.035699,0.029841,0.006345,-0.000462,0.002863,0.002005,-0.014615,0.010341,-0.018731,-0.019405,0.041123,0.008751,-0.006389,0.002914,0.006411,0.003252,0.008984,-0.000742,0.0053,0.016267,-0.005269
Irish:532,0.135449,0.131003,0.062979,0.045866,0.036622,0.023427,0.003995,-0.001154,0.00409,0,-0.013316,0.010641,-0.021853,-0.014863,0.020222,0.019888,0.001304,0.000253,-0.001257,0.003001,0.01123,0.001237,-0.003697,0.016388,0.005269
Irish:533,0.129758,0.138112,0.067505,0.042313,0.032929,0.026216,0.011751,0.00923,-0.002454,0.002187,0.002273,0.003747,-0.013379,-0.006055,0.031487,-0.006895,-0.014733,0.002027,0.001006,-0.004127,-0.002246,0.007296,0.001725,-0.004458,-0.006706
Irish:555,0.135449,0.125926,0.060716,0.055233,0.037238,0.014502,0.004935,0.008307,0.012476,0.002916,-0.010718,0.007194,-0.015015,-0.013625,0.027687,0.002784,-0.009909,-0.006461,0.002388,0.014257,0.012104,-0.006801,0.003204,0.010363,0.002275
Irish:556,0.127482,0.132019,0.067127,0.034884,0.037853,0.012271,0.00517,0.006692,-0.002863,0.008565,-0.016401,0.008243,-0.013825,-0.016377,0.026873,0.001458,-0.019949,-0.002534,-0.004902,0.005753,-0.001123,-0.006801,-0.00037,0.02181,-0.004431
Irish:557,0.140002,0.139128,0.060339,0.052649,0.034776,0.014223,-0.009165,0.001615,-0.009204,0.007472,-0.010555,0.003747,-0.011298,-0.020368,0.024701,0.022142,-0.000652,-0.003041,0.003897,-0.003377,0.010606,-0.004822,-0.006286,0.019039,0.003592
Irish:558,0.132035,0.13405,0.059585,0.053941,0.038776,0.013108,-0.00282,0.013615,0.014112,0.010205,-0.012179,0.012589,-0.014569,-0.015689,0.029723,0.003713,-0.016037,-0.00266,0.006285,0.007629,0.012852,-0.001113,0.00419,0.008676,0.005748
Irish:559,0.141141,0.121864,0.06675,0.047158,0.030775,0.020917,0.00141,0.002077,0.005113,0.009112,-0.005846,0.010341,-0.009366,-0.016377,0.028908,0.010475,0.007171,-0.002027,0.003394,-0.001126,0.00574,-0.000618,0.000123,0.025425,-0.007185
Irish:Irish1,0.129758,0.120848,0.068636,0.052649,0.041238,0.025937,0.006345,0.002538,0.007567,0.000364,-0.008931,0.012889,-0.02884,-0.007844,0.028908,0.000133,-0.009909,-0.006714,0.004274,-0.001376,-0.002121,-0.00272,0.01935,0.013014,0.010538
Irish:Irish10,0.138864,0.131003,0.070522,0.049742,0.045855,0.021196,-0.00423,0.002769,0.004295,0.004556,-0.009419,0.004796,-0.016501,-0.008808,0.014794,0.007558,-0.012386,0.010642,0.006411,-0.003627,0.013726,-0.00272,-0.006286,0.007471,0.005748
Irish:Irish11,0.136588,0.129988,0.061471,0.032946,0.040931,0.012829,-0.001645,0.001385,-0.004704,0.007107,-0.017051,0.007943,-0.001635,-0.021469,0.024158,0.006099,-0.011083,0.001267,0.004525,-0.001251,0.003619,0.000247,-0.005176,0.026148,0.003233
Irish:Irish12,0.135449,0.144205,0.056568,0.039083,0.044008,0.015339,0.000705,0.006692,0.005522,0.007472,-0.003573,0.003747,-0.011447,-0.009083,0.025651,0.004906,0.003129,0.006334,-0.005782,0.005378,0.009608,-0.002597,0.000986,0.017352,0.003832
Irish:Irish13,0.132035,0.146236,0.063356,0.038114,0.045547,0.025937,0.00799,0.007384,0.012271,0.010205,-0.009581,0.005695,-0.008771,-0.012111,0.027687,0.004375,-0.012256,0.007475,-0.000251,-0.008504,0.003619,0.004575,-0.000246,0.010363,0
Irish:Irish14,0.136588,0.125926,0.061094,0.05814,0.033545,0.014781,0.011281,0.001385,0.004704,0.004009,-0.012991,0.005095,-0.015163,-0.006055,0.021987,-0.000398,-0.023208,0.008995,-0.005782,-0.013882,0.013476,0.004822,-0.010723,0.01928,0.000838
Irish:Irish15,0.127482,0.128972,0.060339,0.040375,0.036622,0.022869,0.003995,-0.000231,0.003272,0.003098,-0.007632,0.006594,-0.019029,-0.007019,0.037595,0.005038,-0.008736,0.011909,0.000251,-0.003126,0.021836,0.005812,-0.006039,0.01205,0.005987
Irish:Irish16,0.12862,0.129988,0.069013,0.035853,0.031083,0.024542,-0.012456,0.003923,0.001636,-0.001458,-0.007632,0.005995,-0.024826,-0.001927,0.032437,0.010607,0.005085,0.007475,-0.00352,0.001251,0.008111,0.001607,0.008381,0.013978,0.003233
Irish:Irish17,0.122929,0.140143,0.056945,0.048773,0.03139,0.014223,0.005875,0.009692,-0.007158,-0.001822,-0.00747,0.010491,-0.008622,-0.008945,0.019544,0.008088,-0.008214,0.011275,0.001885,0.003877,0.011355,-0.003462,0.006162,0.024943,0.011855
Irish:Irish18,0.132035,0.135065,0.053928,0.053295,0.035083,0.012829,-0.002585,0.008538,-0.00634,-0.000911,-0.005684,0.008542,-0.019177,-0.017478,0.020358,0.003845,-0.008866,0.009502,-0.007919,0.004877,0.003993,0.000247,0.002958,0.022172,0.014011
Irish:Irish19,0.126344,0.127957,0.057322,0.048773,0.038469,0.017012,0.00611,0.000692,0.001841,0.004191,-0.013316,0.004796,-0.013825,-0.024222,0.026465,-0.001724,-0.015125,0.005448,-0.007668,0.002751,0.001373,0.001978,-0.00419,0.013255,-0.000239
Irish:Irish2,0.138864,0.14319,0.059585,0.063954,0.038469,0.010877,0.003525,0.008538,0.002863,-0.001276,-0.008931,-0.000749,-0.011596,-0.017478,0.028094,0.001326,-0.00326,-0.005448,-0.007919,0.001626,0.009858,0.00136,-0.011462,0.015424,-0.002275
Irish:Irish20,0.134311,0.136081,0.058831,0.044251,0.036622,0.022869,0.000235,0.000923,-0.004295,0.000911,-0.007957,-0.003447,-0.028394,-0.018717,0.028637,-0.003182,-0.025295,-0.000253,0.009427,-0.007253,0.007612,0.001113,0.007888,0.00482,0.001317
Irish:Irish21,0.12862,0.13405,0.060716,0.037145,0.033852,0.022032,0.00611,0.001615,0.013703,0.002369,-0.001786,0.008093,-0.015461,-0.012111,0.031759,0.01074,-0.003781,0.0019,-0.000628,5e-04,0.001872,-0.00507,-0.006902,0.0194,-0.005149
Irish:Irish22,0.124067,0.136081,0.068259,0.051357,0.038161,0.028168,0.00282,0.010384,0.014726,0.000729,0.002436,0.001349,-0.010109,-0.018166,0.037323,-0.004243,-0.014603,0.014062,-0.00088,-0.009004,0.00287,-0.003586,-0.001602,0.017713,-0.000599
Irish:Irish23,0.132035,0.132019,0.057699,0.057171,0.049548,0.026216,0.012221,0.008307,0.005113,0,-0.012829,0.010191,-0.015015,-0.020506,0.033523,-0.012331,-0.025555,-0.002027,0.006536,0.001751,0.000749,0.004822,0.001725,0.011327,-0.00491
Irish:Irish24,0.12862,0.149283,0.056191,0.046835,0.032621,0.0251,0.00752,0.011769,0.000205,-0.00656,-0.017376,-0.002248,-0.013825,-0.009496,0.027144,-0.000133,-0.018906,0.006461,-0.002765,-0.003252,0.007237,0.002226,-0.002588,0.014098,0.007065
Irish:Irish25,0.138864,0.141159,0.061094,0.04845,0.042162,0.018686,0.00282,0.002077,0.001023,0.009112,-0.000325,0.005395,-0.01442,-0.007156,0.029587,0.002121,-0.013821,-0.0019,-0.004022,-0.01013,0.013227,0.00779,0.001725,0.019762,0.007784
Irish:Irish26,0.126344,0.119832,0.056191,0.052003,0.042469,0.020917,0.0047,0.007846,-0.003886,0.005649,-0.005196,0.004496,-0.012636,-0.023396,0.02443,0.01074,0.00678,0.004434,0.007039,-0.002751,0.002496,0.00272,-0.005053,0.014098,-0.001317
Irish:Irish27,0.130897,0.137096,0.062225,0.047158,0.030159,0.024263,0.000235,0.003461,0.00409,0.007289,-0.005034,0.003447,-0.003419,-0.019405,0.023072,-0.001193,-0.029597,0.000253,0.000126,-0.01038,0.001872,0.001484,0.003821,0.011568,0.007185
Irish:Irish28,0.126344,0.140143,0.057322,0.043928,0.033237,0.008925,0.00799,0.005769,-0.000409,0.004738,-0.011692,0.003297,-0.013528,-0.010459,0.021172,0.001193,-0.026989,0.005321,0.005656,0.002126,0.004991,-0.005812,-0.008874,0.004217,0.000479
Irish:Irish29,0.135449,0.131003,0.051666,0.046512,0.039392,0.014781,0.009635,0.003461,0.005727,0.006378,-0.002111,0.007194,-0.013231,-0.013487,0.016829,-0.005967,0.002738,0.004687,0.003017,0.006253,0.009358,-0.001113,0.007888,0.011929,0.001197
Irish:Irish3,0.134311,0.137096,0.065619,0.046189,0.048317,0.01506,0.007285,-0.005077,-0.008795,0.001093,-0.006333,-0.002098,-0.012933,-0.010597,0.019951,0.00769,-0.019558,0.007981,-0.005656,0.01013,0.004492,0.00136,-0.002218,0.015183,0.000599
Irish:Irish30,0.126344,0.142174,0.057322,0.058786,0.033545,0.024542,0.004935,0.004384,0.003477,0.005285,-0.003735,0.004646,-0.018731,-0.015414,0.015065,0.019491,-0.000782,-0.00076,-0.002137,0.007629,0.011105,-0.002102,0.007025,0.02181,-0.000718
Irish:Irish31,0.135449,0.140143,0.060716,0.046835,0.038161,0.006972,-0.004465,0.001385,-0.012476,0.000911,-0.004872,0.01094,-0.021853,-0.003165,0.024701,0.005436,-0.000261,-0.002407,0.00352,0.016383,0.008111,0.011005,-0.011339,0.018316,0
